# x1 x2 x3 x4 x5 x6
# 10201 6
# 10201 6
 6.40000000e-01 -5.00000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.22342435e-03
 6.50000000e-01 -5.00000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.18588798e-03
 6.60000000e-01 -5.00000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.14890155e-03
 6.70000000e-01 -5.00000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.11254960e-03
 6.80000000e-01 -5.00000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.07690305e-03
 6.90000000e-01 -5.00000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.04202030e-03
 7.00000000e-01 -5.00000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.00794841e-03
 7.10000000e-01 -5.00000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -9.74724253e-04
 7.20000000e-01 -5.00000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -9.42375554e-04
 7.30000000e-01 -5.00000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -9.10921964e-04
 7.40000000e-01 -5.00000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -8.80376008e-04
 7.50000000e-01 -5.00000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -8.50743989e-04
 7.60000000e-01 -5.00000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -8.22026805e-04
 7.70000000e-01 -5.00000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -7.94220711e-04
 7.80000000e-01 -5.00000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -7.67317991e-04
 7.90000000e-01 -5.00000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -7.41307574e-04
 8.00000000e-01 -5.00000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -7.16175581e-04
 8.10000000e-01 -5.00000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -6.91905814e-04
 8.20000000e-01 -5.00000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -6.68480184e-04
 8.30000000e-01 -5.00000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -6.45879093e-04
 8.40000000e-01 -5.00000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -6.24081767e-04
 8.50000000e-01 -5.00000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -6.03066545e-04
 8.60000000e-01 -5.00000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.82811133e-04
 8.70000000e-01 -5.00000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.63292818e-04
 8.80000000e-01 -5.00000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.44488659e-04
 8.90000000e-01 -5.00000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.26375646e-04
 9.00000000e-01 -5.00000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.08930831e-04
 9.10000000e-01 -5.00000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.92131448e-04
 9.20000000e-01 -5.00000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.75955004e-04
 9.30000000e-01 -5.00000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.60379362e-04
 9.40000000e-01 -5.00000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.45382802e-04
 9.50000000e-01 -5.00000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.30944071e-04
 9.60000000e-01 -5.00000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.17042433e-04
 9.70000000e-01 -5.00000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.03657689e-04
 9.80000000e-01 -5.00000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.90770209e-04
 9.90000000e-01 -5.00000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.78360947e-04
 1.00000000e+00 -5.00000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.66411447e-04
 0.00000000e+00 -4.90000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -6.09265769e-04
 1.00000000e-02 -4.90000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -6.31564556e-04
 2.00000000e-02 -4.90000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -6.54776752e-04
 3.00000000e-02 -4.90000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -6.78934217e-04
 4.00000000e-02 -4.90000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -7.04068307e-04
 5.00000000e-02 -4.90000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -7.30209521e-04
 6.00000000e-02 -4.90000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -7.57387069e-04
 7.00000000e-02 -4.90000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -7.85628376e-04
 8.00000000e-02 -4.90000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -8.14958505e-04
 9.00000000e-02 -4.90000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -8.45399485e-04
 1.00000000e-01 -4.90000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -8.76969544e-04
 1.10000000e-01 -4.90000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -9.09682241e-04
 1.20000000e-01 -4.90000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -9.43545477e-04
 1.30000000e-01 -4.90000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -9.78560399e-04
 1.40000000e-01 -4.90000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.01472018e-03
 1.50000000e-01 -4.90000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.05200867e-03
 1.60000000e-01 -4.90000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.09039896e-03
 1.70000000e-01 -4.90000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.12985182e-03
 1.80000000e-01 -4.90000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.17031409e-03
 1.90000000e-01 -4.90000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.21171694e-03
 2.00000000e-01 -4.90000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.25397422e-03
 2.10000000e-01 -4.90000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.29698074e-03
 2.20000000e-01 -4.90000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.34061072e-03
 2.30000000e-01 -4.90000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.38471637e-03
 2.40000000e-01 -4.90000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.42912673e-03
 2.50000000e-01 -4.90000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.47364683e-03
 2.60000000e-01 -4.90000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.51805743e-03
 2.70000000e-01 -4.90000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.56211517e-03
 2.80000000e-01 -4.90000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.60555352e-03
 2.90000000e-01 -4.90000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.64808449e-03
 3.00000000e-01 -4.90000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.68940119e-03
 3.10000000e-01 -4.90000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.72918136e-03
 3.20000000e-01 -4.90000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.76709184e-03
 3.30000000e-01 -4.90000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.80279396e-03
 3.40000000e-01 -4.90000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.83594980e-03
 3.50000000e-01 -4.90000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.86622914e-03
 3.60000000e-01 -4.90000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.89331690e-03
 3.70000000e-01 -4.90000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.91692085e-03
 3.80000000e-01 -4.90000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.93677916e-03
 3.90000000e-01 -4.90000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.95266764e-03
 4.00000000e-01 -4.90000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.96440607e-03
 4.10000000e-01 -4.90000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.97186350e-03
 4.20000000e-01 -4.90000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.97496211e-03
 4.30000000e-01 -4.90000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.97367942e-03
 4.40000000e-01 -4.90000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.96804877e-03
 4.50000000e-01 -4.90000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.95815797e-03
 4.60000000e-01 -4.90000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.94414629e-03
 4.70000000e-01 -4.90000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.92619987e-03
 4.80000000e-01 -4.90000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.90454595e-03
 4.90000000e-01 -4.90000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.87944607e-03
 5.00000000e-01 -4.90000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.85118879e-03
 5.10000000e-01 -4.90000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.82008211e-03
 5.20000000e-01 -4.90000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.78644606e-03
 5.30000000e-01 -4.90000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.75060565e-03
 5.40000000e-01 -4.90000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.71288452e-03
 5.50000000e-01 -4.90000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.67359928e-03
 5.60000000e-01 -4.90000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.63305483e-03
 5.70000000e-01 -4.90000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.59154059e-03
 5.80000000e-01 -4.90000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.54932761e-03
 5.90000000e-01 -4.90000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.50666657e-03
 6.00000000e-01 -4.90000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.46378655e-03
 6.10000000e-01 -4.90000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.42089448e-03
 6.20000000e-01 -4.90000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.37817519e-03
 6.30000000e-01 -4.90000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.33579182e-03
 6.40000000e-01 -4.90000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.29388675e-03
 6.50000000e-01 -4.90000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.25258262e-03
 6.60000000e-01 -4.90000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.21198368e-03
 6.70000000e-01 -4.90000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.17217718e-03
 6.80000000e-01 -4.90000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.13323480e-03
 6.90000000e-01 -4.90000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.09521414e-03
 7.00000000e-01 -4.90000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.05816014e-03
 7.10000000e-01 -4.90000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.02210650e-03
 7.20000000e-01 -4.90000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -9.87076925e-04
 7.30000000e-01 -4.90000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -9.53086423e-04
 7.40000000e-01 -4.90000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -9.20142392e-04
 7.50000000e-01 -4.90000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -8.88245675e-04
 7.60000000e-01 -4.90000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -8.57391504e-04
 7.70000000e-01 -4.90000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -8.27570346e-04
 7.80000000e-01 -4.90000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -7.98768668e-04
 7.90000000e-01 -4.90000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -7.70969618e-04
 8.00000000e-01 -4.90000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -7.44153619e-04
 8.10000000e-01 -4.90000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -7.18298902e-04
 8.20000000e-01 -4.90000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -6.93381970e-04
 8.30000000e-01 -4.90000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -6.69377996e-04
 8.40000000e-01 -4.90000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -6.46261178e-04
 8.50000000e-01 -4.90000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -6.24005037e-04
 8.60000000e-01 -4.90000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -6.02582677e-04
 8.70000000e-01 -4.90000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.81967006e-04
 8.80000000e-01 -4.90000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.62130922e-04
 8.90000000e-01 -4.90000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.43047470e-04
 9.00000000e-01 -4.90000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.24689972e-04
 9.10000000e-01 -4.90000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.07032137e-04
 9.20000000e-01 -4.90000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.90048152e-04
 9.30000000e-01 -4.90000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.73712745e-04
 9.40000000e-01 -4.90000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.58001252e-04
 9.50000000e-01 -4.90000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.42889653e-04
 9.60000000e-01 -4.90000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.28354606e-04
 9.70000000e-01 -4.90000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.14373472e-04
 9.80000000e-01 -4.90000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.00924331e-04
 9.90000000e-01 -4.90000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.87985985e-04
 1.00000000e+00 -4.90000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.75537966e-04
 0.00000000e+00 -4.80000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -6.29945144e-04
 1.00000000e-02 -4.80000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -6.53543447e-04
 2.00000000e-02 -4.80000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -6.78145633e-04
 3.00000000e-02 -4.80000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -7.03789967e-04
 4.00000000e-02 -4.80000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -7.30514579e-04
 5.00000000e-02 -4.80000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -7.58357101e-04
 6.00000000e-02 -4.80000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -7.87354224e-04
 7.00000000e-02 -4.80000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -8.17541175e-04
 8.00000000e-02 -4.80000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -8.48951100e-04
 9.00000000e-02 -4.80000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -8.81614344e-04
 1.00000000e-01 -4.80000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -9.15557608e-04
 1.10000000e-01 -4.80000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -9.50802987e-04
 1.20000000e-01 -4.80000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -9.87366860e-04
 1.30000000e-01 -4.80000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.02525865e-03
 1.40000000e-01 -4.80000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.06447939e-03
 1.50000000e-01 -4.80000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.10502020e-03
 1.60000000e-01 -4.80000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.14686053e-03
 1.70000000e-01 -4.80000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.18996634e-03
 1.80000000e-01 -4.80000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.23428807e-03
 1.90000000e-01 -4.80000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.27975853e-03
 2.00000000e-01 -4.80000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.32629081e-03
 2.10000000e-01 -4.80000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.37377603e-03
 2.20000000e-01 -4.80000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.42208131e-03
 2.30000000e-01 -4.80000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.47104778e-03
 2.40000000e-01 -4.80000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.52048887e-03
 2.50000000e-01 -4.80000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.57018906e-03
 2.60000000e-01 -4.80000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.61990301e-03
 2.70000000e-01 -4.80000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.66935553e-03
 2.80000000e-01 -4.80000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.71824221e-03
 2.90000000e-01 -4.80000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.76623111e-03
 3.00000000e-01 -4.80000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.81296556e-03
 3.10000000e-01 -4.80000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.85806807e-03
 3.20000000e-01 -4.80000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.90114559e-03
 3.30000000e-01 -4.80000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.94179592e-03
 3.40000000e-01 -4.80000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.97961537e-03
 3.50000000e-01 -4.80000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.01420726e-03
 3.60000000e-01 -4.80000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.04519135e-03
 3.70000000e-01 -4.80000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.07221350e-03
 3.80000000e-01 -4.80000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.09495539e-03
 3.90000000e-01 -4.80000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.11314373e-03
 4.00000000e-01 -4.80000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.12655860e-03
 4.10000000e-01 -4.80000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.13504023e-03
